comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope,post_id,model_prediction,feeling
57588,134451,وخروج وخرو,tiktok,@_le216_,2026-01-02T21:17:27.096177,0,,,,,,,True,1007.0,[],neutral
57148,814558,بحر وتزيدوله لماا,tiktok,@_le216_,2026-01-02T21:17:18.828040,18,,,,,,,True,1007.0,[],neutral
57460,682171,فكرتني كيكنت نحط لعلف,tiktok,@_le216_,2026-01-02T21:17:22.929988,0,,,,,,,True,1007.0,[],neutral
57158,143972,شفتو البلاد شكون راه عايش فيها لابال في كلشي بلمقلوب,tiktok,@_le216_,2026-01-02T21:17:18.828048,26,,,,,,,True,1007.0,[],neutral
57144,144420,وائل مسكين,tiktok,@_le216_,2026-01-02T21:17:18.828028,4,,,,,,,True,1007.0,[],neutral
57794,538619,مرجوفة في الخمسينات واعر الحال,tiktok,@_le216_,2026-01-02T21:17:32.193164,1,,,,,,,True,1007.0,[],neutral
57858,792070,ياربي قوم ساعة,tiktok,@_le216_,2026-01-02T21:17:33.157894,0,,,,,,,True,1007.0,[],neutral
57204,533193,ماما خلتني و رحتي مع جمال تاكلي,tiktok,@_le216_,2026-01-02T21:17:18.845042,5,,,,,,,True,1007.0,[],neutral
57346,668059,امنبغيش المشوي نبغي سكالوب,tiktok,@_le216_,2026-01-02T21:17:21.147932,0,complaint,,,,,,False,1007.0,"[""food_complaint""]",negative
57102,947006,National géographique wild,tiktok,@_le216_,2026-01-02T21:17:13.777396,1,,,,,,,True,1007.0,[],neutral
57170,920504,الحمد لله رانا عايشين غاية بصح ماشي بدراهم الحرام  [APPRECIATION] [RECOMMENDATION],tiktok,@_le216_,2026-01-02T21:17:18.828058,3,,,,,Complaint,,False,1007.0,"[""price_complaint""]",negative
57778,684220,او كان يدخل واحد فقير ما عندههش تسقده من عند الباب,tiktok,@_le216_,2026-01-02T21:17:31.501495,3,,,,,,,True,1007.0,[],neutral
57452,663757,تحيا راطلي,tiktok,@_le216_,2026-01-02T21:17:22.929939,0,,,,,,,True,1007.0,[],neutral
57832,526491,عادل راه حالف عليك,tiktok,@_le216_,2026-01-02T21:17:32.327784,0,,,,,,,True,1007.0,[],neutral
57336,926573,هدرة امام ڨاع صح غي ولاد ماااا,tiktok,@_le216_,2026-01-02T21:17:21.147922,0,,,,,,,True,1007.0,[],neutral
57914,290801,عزوج,tiktok,@_le216_,2026-01-02T21:17:34.821754,0,,,,,,,True,1007.0,[],neutral
57824,528703,ولا تعجبك اموالهم في الحياة الدنيا صدقوني نهار يأتيها ملك الموت ترفد غير كتانة بيضاء وانتهى كل شي ولا تحمل شي سوى عملها وما الحياة الدنيا الا متاع الغرور,tiktok,@_le216_,2026-01-02T21:17:32.327777,0,,,,,complaint,,False,1007.0,"[""price_complaint""]",negative
57318,404359,وردة مزالت متزوجة بلي كان رايح يرمي روحو علاجالها,tiktok,@_le216_,2026-01-02T21:17:20.584082,1,,,,,,,True,1007.0,[],neutral
57188,276127,Le couscous en peux le faire aussi avec d autres poissons,tiktok,@_le216_,2026-01-02T21:17:18.845029,3,Recommendation,,,,,,False,1007.0,"[""food_recommendation""]",positive
57258,686074,C’est où ça svp,tiktok,@_le216_,2026-01-02T21:17:19.542917,2,,,Inquiry,,,,False,1007.0,"[""place_inquiry""]",neutral
57846,403167,دنيا مكان والو الباطل راه صاري فالبلاد هذي,tiktok,@_le216_,2026-01-02T21:17:33.157883,0,,,,,,,True,1007.0,[],neutral
57904,655779,Elle consomme,tiktok,@_le216_,2026-01-02T21:17:34.317866,0,,,,,,,True,1007.0,[],neutral
